worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,67,1780398764.792,1.289861,0.539842,0.835144,1.887,1.2519,0.5471,0.0877,0.027724,4,2
2,68,1780398766.674,1.294137,0.531543,0.835511,1.882,1.3145,0.508,0.0592,0.018273,4,2
2,69,1780398768.586,1.291198,0.541384,0.834566,1.911,1.3214,0.5155,0.0739,0.021033,3,2
2,70,1780398770.463,1.309914,0.527366,0.836193,1.877,1.3302,0.4884,0.0582,0.017912,3,2
2,71,1780398772.356,1.289402,0.549341,0.833727,1.893,1.3184,0.5127,0.0617,0.019078,2,2
2,72,1780398774.231,1.268061,0.532827,0.838134,1.875,1.2888,0.5221,0.0634,0.019607,3,2
2,73,1780398776.101,1.263576,0.525985,0.836613,1.87,1.3618,0.4473,0.0603,0.018573,4,2
2,74,1780398777.972,1.268477,0.514589,0.838974,1.872,1.3633,0.445,0.063,0.019041,3,2
2,75,1780398779.85,1.271753,0.519091,0.839184,1.878,1.3661,0.4522,0.0592,0.018353,3,2
2,76,1780398781.757,1.276563,0.522284,0.840128,1.907,1.3823,0.4606,0.0637,0.019693,3,2
2,77,1780398783.502,1.257821,0.519799,0.840705,1.745,1.3481,0.3543,0.0422,0.019892,3,2
2,78,1780398784.931,1.271536,0.508437,0.840968,1.429,1.0309,0.3551,0.0431,0.020385,3,2
2,79,1780398786.351,1.286889,0.526326,0.839551,1.419,1.0173,0.3581,0.0434,0.020593,2,2
2,80,1780398787.769,1.22931,0.51244,0.843958,1.418,1.0045,0.3683,0.045,0.021363,2,2
2,81,1780398789.193,1.23764,0.532566,0.841282,1.424,1.0057,0.3762,0.042,0.019928,2,2
2,82,1780398790.631,1.292842,0.511934,0.84165,1.437,0.9979,0.3965,0.0428,0.020313,2,2
2,83,1780398792.072,1.258358,0.52805,0.841964,1.441,0.9696,0.4135,0.0577,0.02774,2,2
2,84,1780398793.323,1.242167,0.527254,0.840495,1.251,0.9313,0.2963,0.0232,0.020732,3,1
2,85,1780398794.364,1.260705,0.527869,0.841335,1.041,0.7105,0.3063,0.0239,0.021682,1,1
2,86,1780398795.403,1.265978,0.518001,0.841859,1.038,0.693,0.3216,0.0232,0.021065,1,1
2,87,1780398796.444,1.255548,0.518579,0.841597,1.042,0.7026,0.3137,0.0251,0.022848,1,1
