worker_id,round,timestamp,train_loss_avg,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,global_test_accuracy,global_test_macro_precision,global_test_macro_recall,global_test_macro_f1,round_duration_s,phase_a_s,phase_b_s,phase_c_s,grpc_mean_latency_s,neighbors_aggregated,peers_contacted
2,55,1783611762.919,1.144397,0.401898,0.891692,0.78046,0.735234,0.739245,0.695464,0.686412,0.678518,0.626987,126.304,117.9961,8.2601,0.0475,0.047084,1,1
2,56,1783611888.824,1.124984,0.603992,0.887355,0.789989,0.717425,0.728489,0.672759,0.686607,0.652512,0.596388,125.905,117.4075,8.4487,0.0486,0.048232,1,1
2,57,1783612025.444,1.160531,0.393622,0.891374,0.783668,0.734578,0.744384,0.692795,0.692667,0.668919,0.617523,136.62,122.6276,13.9145,0.0763,0.075778,1,1
2,58,1783612173.383,1.152598,0.53386,0.89111,0.805945,0.728089,0.739012,0.672288,0.692947,0.666222,0.607354,147.939,136.9775,10.8935,0.0673,0.06693,1,1
2,59,1783612310.972,1.119327,0.383039,0.893754,0.802752,0.737687,0.747377,0.686004,0.680174,0.672756,0.616673,137.588,125.6829,11.8212,0.0635,0.063097,1,1
2,60,1783612443.763,1.144221,0.418451,0.891427,0.797742,0.735241,0.74221,0.684394,0.69953,0.675076,0.613164,132.791,123.537,9.1988,0.0547,0.054326,1,1
2,61,1783612570.025,1.148809,0.440164,0.891322,0.811338,0.728138,0.742009,0.680014,0.685781,0.662254,0.60937,126.26,116.8383,9.3719,0.0494,0.049013,1,1
2,62,1783612699.65,1.142772,0.449838,0.892538,0.799387,0.739978,0.750121,0.672916,0.683745,0.673426,0.609496,129.624,119.0634,10.5008,0.0593,0.058892,1,1
2,63,1783612834.333,1.163735,0.527753,0.889999,0.797061,0.721713,0.730269,0.683444,0.694154,0.653818,0.607073,134.683,123.9083,10.7132,0.0611,0.060684,1,1
2,64,1783612997.502,1.139261,0.387082,0.893331,0.807158,0.735175,0.744527,0.690895,0.708655,0.676625,0.625002,163.169,150.2879,12.8281,0.0523,0.021548,2,0
2,65,1783613131.715,1.153423,0.587443,0.880745,0.789481,0.695234,0.714823,0.636982,0.677957,0.626287,0.56792,134.213,123.8108,10.4015,0.0004,0.0,0,0
2,66,1783613255.814,1.141764,0.447952,0.881432,0.768392,0.710253,0.711111,0.658133,0.667806,0.639262,0.580752,124.098,113.9104,10.1873,0.0004,0.0,0,0
2,67,1783613383.47,1.139728,1.184025,0.855942,0.761361,0.645525,0.660609,0.611332,0.645633,0.566696,0.520057,127.656,117.5177,10.1377,0.0004,0.0,0,0
2,68,1783613509.935,1.15341,0.461484,0.889894,0.785274,0.725215,0.737723,0.662835,0.689876,0.65673,0.598596,126.465,115.9874,10.4765,0.0004,0.0,0,0
